"source","destination","targetPorts","bytesOut","bytesIn","durationSeconds","firstFlowDate","lastFlowDate","attemptCount"
"10.0.0.14","172.30.1.52",1,633,392.0,0,"2013-04-03 09:38:54","2013-04-03 09:38:54",1
"10.0.0.7","172.10.1.39",1,632,391.0,0,"2013-04-03 11:13:18","2013-04-03 11:13:18",1
"10.0.0.8","172.10.1.38",1,570,108.0,0,"2013-04-03 11:32:53","2013-04-03 11:32:53",1
"172.30.1.25","10.1.0.75",82,35474,591.7682927,26,"2013-04-03 06:52:22","2013-04-03 12:10:04",82
"10.7.5.5","172.20.1.23",3,5772419,46062.0,124,"2013-04-03 10:10:05","2013-04-03 11:09:40",3
"172.30.2.65","10.0.0.9",64,28490,608.03125,18,"2013-04-03 06:53:42","2013-04-03 12:05:58",64
"172.20.2.106","10.0.0.5",77,34598,624.4935065,7,"2013-04-03 06:51:00","2013-04-03 11:18:27",77
"10.1.0.77","172.10.1.95",1,633,392.0,0,"2013-04-03 10:44:30","2013-04-03 10:44:30",1
"172.20.1.218","172.0.0.1",25,2430,97.2,18,"2013-04-03 00:22:54","2013-04-03 22:50:16",25
"172.30.1.175","10.0.0.11",71,32164,602.2394366,41,"2013-04-03 06:49:55","2013-04-03 12:03:32",71
"172.10.1.84","10.1.0.75",123,56370,627.9186992,28,"2013-04-03 06:49:25","2013-04-03 14:41:56",123
"10.0.0.13","172.20.1.209",1,633,392.0,0,"2013-04-03 09:36:53","2013-04-03 09:36:53",1
"172.10.1.12","10.0.0.7",101,45416,625.8217822,2,"2013-04-03 06:49:46","2013-04-03 15:01:32",101
"10.0.0.13","172.10.1.38",2,1204,250.0,0,"2013-04-03 09:57:38","2013-04-03 12:55:28",2
"10.0.0.12","172.20.2.63",3,1899,392.0,0,"2013-04-03 09:43:38","2013-04-03 11:06:40",3
"10.0.0.14","172.30.2.68",1,54,0.0,0,"2013-04-03 10:33:43","2013-04-03 10:33:43",1
"172.30.2.126","10.0.0.12",69,30688,604.6956522,201,"2013-04-03 06:52:56","2013-04-03 12:12:37",69
"10.1.0.75","172.10.1.7",2,687,223.0,3,"2013-04-03 10:42:36","2013-04-03 11:37:41",2
"10.0.0.7","172.20.2.107",1,632,391.0,0,"2013-04-03 10:07:20","2013-04-03 10:07:20",1
"172.10.1.41","10.0.0.7",88,40268,624.2954545,24,"2013-04-03 06:49:28","2013-04-03 15:16:01",88
"10.1.0.75","172.10.1.76",1,633,392.0,0,"2013-04-03 10:37:41","2013-04-03 10:37:41",1
"172.10.1.144","10.0.0.7",72,32911,631.25,7,"2013-04-03 06:50:00","2013-04-03 14:24:47",72
"172.20.2.70","172.0.0.1",25,2430,75.6,17,"2013-04-03 00:32:24","2013-04-03 22:16:11",25
"172.10.1.233","10.0.0.11",92,41890,625.6195652,14,"2013-04-03 06:50:43","2013-04-03 14:23:04",92
"10.7.5.5","172.20.1.225",18,43283003,60778.55556,1299,"2013-04-03 10:15:43","2013-04-03 11:38:26",18
"10.1.0.76","172.10.1.16",1,633,392.0,0,"2013-04-03 10:31:03","2013-04-03 10:31:03",1
"10.1.0.76","172.10.1.5",2,1142,108.0,0,"2013-04-03 09:43:05","2013-04-03 10:10:12",2
"172.10.1.59","10.1.0.100",113,51253,624.8318584,45,"2013-04-03 06:51:02","2013-04-03 15:09:32",113
"172.30.2.88","10.0.0.8",68,30804,630.4117647,165,"2013-04-03 06:58:01","2013-04-03 12:12:37",68
"172.10.2.93","10.0.0.12",101,43496,633.0,10,"2013-04-03 06:48:56","2013-04-03 14:56:14",101
"172.10.1.174","10.0.0.13",86,39274,632.372093,5,"2013-04-03 06:59:25","2013-04-03 14:38:37",86
"172.10.1.136","10.7.5.5",215,16313287,3255928.53,3625,"2013-04-03 10:14:33","2013-04-03 15:12:04",215
"10.0.0.7","172.30.1.189",1,570,108.0,0,"2013-04-03 11:34:37","2013-04-03 11:34:37",1
"10.0.0.11","172.10.1.6",2,1266,392.0,0,"2013-04-03 10:16:58","2013-04-03 11:39:44",2
"172.20.0.3","172.20.1.157",1,317,0.0,0,"2013-04-03 07:23:13","2013-04-03 07:23:13",1
"172.30.2.66","10.1.0.75",81,35534,600.4074074,11,"2013-04-03 06:50:41","2013-04-03 12:12:37",81
"10.1.0.77","172.10.1.43",1,633,392.0,0,"2013-04-03 10:07:21","2013-04-03 10:07:21",1
"172.30.1.103","10.0.0.8",80,36698,626.225,25,"2013-04-03 06:57:39","2013-04-03 12:05:17",80
"172.10.1.135","10.0.0.12",61,28166,631.2295082,17,"2013-04-03 07:05:46","2013-04-03 15:09:26",61
"172.10.0.6","172.20.2.96",16,1184,0.0,0,"2013-04-03 04:22:14","2013-04-03 23:18:29",16
"172.30.2.107","10.0.0.11",54,24588,619.2777778,20,"2013-04-03 06:57:05","2013-04-03 12:12:36",54
"172.10.1.141","10.7.5.5",218,16871183,3227008.092,4558,"2013-04-03 10:20:22","2013-04-03 15:10:10",218
"172.10.1.71","10.1.0.76",113,51248,630.1327434,9,"2013-04-03 06:49:18","2013-04-03 15:17:47",113
"172.10.1.226","172.0.0.1",30,3150,105.0,48,"2013-04-03 01:31:31","2013-04-03 22:53:36",30
"172.20.0.3","172.20.1.145",1,317,0.0,0,"2013-04-03 07:27:05","2013-04-03 07:27:05",1
"10.0.0.6","172.10.2.77",1,570,108.0,0,"2013-04-03 11:40:31","2013-04-03 11:40:31",1
"10.0.0.8","172.30.1.6",1,570,108.0,0,"2013-04-03 10:11:48","2013-04-03 10:11:48",1
"172.10.0.6","172.20.1.98",16,1184,0.0,0,"2013-04-03 04:21:42","2013-04-03 23:17:58",16
"172.20.1.91","172.0.0.1",25,2790,111.6,20,"2013-04-03 00:45:07","2013-04-03 22:15:54",25
"10.138.121.19","172.20.0.15",1110,1482892,47761.37297,788,"2013-04-03 00:12:03","2013-04-03 23:57:46",1110
"172.10.1.30","239.255.255.250",3,875,0.0,6,"2013-04-03 06:36:21","2013-04-03 06:36:27",3
"172.10.1.252","10.1.0.77",88,39790,626.4204545,10,"2013-04-03 06:50:58","2013-04-03 15:10:00",88
"172.10.1.69","10.1.0.77",103,46884,631.9514563,38,"2013-04-03 06:54:07","2013-04-03 15:14:59",103
"172.10.1.208","10.0.0.13",109,49966,624.0091743,29,"2013-04-03 06:48:47","2013-04-03 14:55:53",109
"172.20.2.125","239.255.255.250",14,2800,0.0,6,"2013-04-03 06:37:09","2013-04-03 06:37:17",14
"172.20.2.78","10.0.0.14",64,29002,624.078125,25,"2013-04-03 06:52:11","2013-04-03 11:18:42",64
"10.1.0.100","172.10.1.33",1,634,624.0,3,"2013-04-03 11:39:20","2013-04-03 11:39:20",1
"172.30.2.87","10.0.0.14",71,30026,585.3802817,67,"2013-04-03 06:48:40","2013-04-03 12:12:36",71
"172.30.1.253","172.30.0.4",3,558,0.0,25,"2013-04-03 11:54:07","2013-04-03 11:58:39",3
"172.30.1.50","10.0.0.11",61,28100,624.5245902,33,"2013-04-03 07:03:30","2013-04-03 12:08:40",61
"10.7.5.5","172.20.1.43",4,9185082,78762.5,943,"2013-04-03 10:24:39","2013-04-03 11:12:48",4
"172.20.2.65","10.0.0.14",76,34342,618.6842105,8,"2013-04-03 06:51:30","2013-04-03 11:13:17",76
"172.10.1.101","10.0.0.10",81,37424,617.5679012,31,"2013-04-03 06:49:01","2013-04-03 14:32:14",81
"172.20.2.123","10.0.0.5",65,29216,623.1076923,4,"2013-04-03 06:50:00","2013-04-03 11:16:17",65
"172.10.1.65","10.0.0.12",113,51884,626.4424779,22,"2013-04-03 06:51:19","2013-04-03 15:14:16",113
"172.20.1.227","172.0.0.1",25,2430,97.2,18,"2013-04-03 00:22:54","2013-04-03 22:50:16",25
"172.10.0.6","172.10.2.82",4,296,0.0,0,"2013-04-03 06:48:22","2013-04-03 20:16:57",4
"10.7.5.5","172.10.1.118",4,13619886,150191.25,709,"2013-04-03 11:09:20","2013-04-03 12:19:54",4
"172.20.2.119","172.0.0.1",26,2700,90.0,18,"2013-04-03 00:32:24","2013-04-03 22:50:20",26
"172.30.1.111","10.0.0.11",63,28154,633.0,10,"2013-04-03 06:49:32","2013-04-03 11:33:57",63
"172.10.1.171","10.0.0.8",54,25095,624.4444444,32,"2013-04-03 06:49:06","2013-04-03 14:38:48",54
"172.20.1.11","10.0.0.14",56,25612,624.7321429,54,"2013-04-03 06:53:14","2013-04-03 11:19:52",56
"172.10.1.104","10.199.250.2",31,45926,61361.29032,62,"2013-04-03 07:15:41","2013-04-03 10:14:49",31
"10.0.125.25","172.20.0.6",140,62612,510.0,5,"2013-04-03 00:13:29","2013-04-03 23:44:32",140
"172.30.1.208","10.0.0.11",107,48540,631.411215,15,"2013-04-03 06:55:14","2013-04-03 14:47:53",107
"172.20.0.4","172.20.1.138",8,508606,0.0,31,"2013-04-03 07:26:23","2013-04-03 07:57:30",8
"172.30.1.34","10.0.0.7",71,31834,614.3098592,11,"2013-04-03 06:49:54","2013-04-03 12:12:49",71
"172.10.2.117","10.0.0.10",105,45302,626.5333333,11,"2013-04-03 06:50:32","2013-04-03 15:13:38",105
"172.20.1.218","10.7.5.5",379,27610318,3194253.158,14198,"2013-04-03 10:12:50","2013-04-03 15:18:02",379
"172.10.2.69","10.0.0.8",115,49962,623.026087,42,"2013-04-03 06:53:01","2013-04-03 15:00:06",115
"172.30.1.164","10.0.0.9",69,30359,612.8985507,1,"2013-04-03 06:49:06","2013-04-03 11:56:27",69
"172.30.1.27","10.0.0.10",75,33488,616.9466667,37,"2013-04-03 06:52:23","2013-04-03 12:10:42",75
"10.1.0.100","172.10.1.127",1,634,393.0,0,"2013-04-03 11:39:54","2013-04-03 11:39:54",1
"10.1.0.100","172.10.1.121",1,634,624.0,8,"2013-04-03 11:18:03","2013-04-03 11:18:03",1
"172.10.1.65","10.1.0.100",117,53436,628.6495726,36,"2013-04-03 06:48:34","2013-04-03 15:10:37",117
"172.30.2.119","10.1.0.75",72,32064,606.7361111,69,"2013-04-03 06:48:30","2013-04-03 12:12:37",72
"10.1.0.77","172.10.1.53",1,571,108.0,0,"2013-04-03 11:36:53","2013-04-03 11:36:53",1
"172.20.2.139","10.0.0.9",67,30139,615.6716418,6,"2013-04-03 06:49:35","2013-04-03 11:13:26",67
"172.10.1.37","10.1.0.76",114,51824,626.0964912,21,"2013-04-03 06:50:19","2013-04-03 15:03:44",114
"172.10.1.244","10.1.0.75",83,37816,620.5421687,24,"2013-04-03 06:57:36","2013-04-03 14:54:19",83
"172.10.2.94","10.0.0.9",96,41304,632.0,15,"2013-04-03 06:52:28","2013-04-03 15:08:48",96
"172.30.2.124","10.0.0.10",89,37736,585.4719101,231,"2013-04-03 06:54:37","2013-04-03 12:12:37",89
"172.20.2.93","239.255.255.250",2,700,0.0,6,"2013-04-03 06:37:11","2013-04-03 06:37:18",2
"172.30.1.33","10.0.0.5",76,34433,615.4736842,16,"2013-04-03 06:47:57","2013-04-03 12:13:47",76
"172.30.1.188","10.0.0.12",82,36488,611.1585366,5,"2013-04-03 06:49:56","2013-04-03 11:54:00",82
"172.30.1.161","10.0.0.11",66,29626,630.5454545,10,"2013-04-03 06:49:17","2013-04-03 12:01:20",66
"172.10.1.96","10.1.0.76",104,47638,623.5769231,13,"2013-04-03 06:48:28","2013-04-03 15:18:05",104
"172.20.2.54","10.7.5.5",78,4424468,2293447.718,4411,"2013-04-03 10:09:31","2013-04-03 11:15:15",78
"10.0.0.8","172.10.1.80",1,632,391.0,0,"2013-04-03 10:01:16","2013-04-03 10:01:16",1
"10.0.0.7","172.30.1.121",1,632,391.0,0,"2013-04-03 09:53:57","2013-04-03 09:53:57",1
"10.7.5.5","172.20.1.203",5,12726713,58899.2,160,"2013-04-03 10:19:02","2013-04-03 11:48:52",5
"172.30.2.97","239.255.255.250",16,3150,0.0,6,"2013-04-03 06:36:07","2013-04-03 06:36:15",16
"172.30.2.75","10.0.0.5",88,38958,602.8409091,257,"2013-04-03 06:51:10","2013-04-03 12:12:37",88
"172.20.1.247","239.255.255.250",1,525,0.0,6,"2013-04-03 06:37:23","2013-04-03 06:37:23",1
"10.0.0.5","172.20.2.112",1,570,108.0,0,"2013-04-03 10:17:02","2013-04-03 10:17:02",1
"172.20.1.217","10.0.0.12",120,55002,628.2416667,69,"2013-04-03 06:49:50","2013-04-03 15:04:10",120
"172.10.2.118","10.0.0.8",104,44597,622.0,27,"2013-04-03 06:52:35","2013-04-03 15:05:39",104
"172.30.1.127","10.0.0.8",72,32857,629.75,16,"2013-04-03 06:48:46","2013-04-03 12:05:17",72
"172.10.1.140","10.1.0.76",72,33202,633.0,49,"2013-04-03 06:53:22","2013-04-03 15:14:55",72
"10.1.0.77","172.10.1.33",1,54,0.0,0,"2013-04-03 10:45:08","2013-04-03 10:45:08",1
"172.30.2.117","10.0.0.6",79,35226,621.2658228,6,"2013-04-03 06:49:46","2013-04-03 12:12:36",79
"172.20.2.49","10.0.0.13",68,30188,615.1764706,47,"2013-04-03 06:49:09","2013-04-03 11:32:26",68
"172.20.1.6","10.0.0.12",57,26174,632.0526316,8,"2013-04-03 06:48:55","2013-04-03 11:23:40",57
"10.0.0.10","172.20.1.13",2,625,54.0,0,"2013-04-03 09:46:21","2013-04-03 10:08:33",2
"172.30.1.15","10.0.0.8",72,32853,630.5,143,"2013-04-03 06:50:00","2013-04-03 12:08:18",72
"172.30.1.125","10.0.0.6",53,23971,611.509434,11,"2013-04-03 06:51:04","2013-04-03 11:41:28",53
"172.30.1.49","10.0.0.14",77,34396,615.961039,24,"2013-04-03 06:59:21","2013-04-03 12:13:10",77
"10.0.0.8","172.10.1.100",1,632,391.0,0,"2013-04-03 10:06:27","2013-04-03 10:06:27",1
"172.30.1.156","10.0.0.14",87,39842,630.4252874,26,"2013-04-03 06:48:47","2013-04-03 12:04:55",87
"172.30.1.249","10.0.0.6",104,47516,630.4423077,7,"2013-04-03 06:51:24","2013-04-03 14:52:37",104
"172.10.1.44","10.0.0.9",107,48767,621.3457944,32,"2013-04-03 06:48:27","2013-04-03 15:10:11",107
"172.30.1.11","10.0.0.8",66,29275,612.030303,65,"2013-04-03 06:47:55","2013-04-03 12:13:49",66
"10.0.0.11","172.30.2.69",2,1204,250.0,0,"2013-04-03 09:50:47","2013-04-03 11:00:09",2
"172.20.2.65","10.0.0.11",68,30726,621.3088235,12,"2013-04-03 06:51:19","2013-04-03 11:13:02",68
"172.10.1.151","10.0.0.8",82,37429,630.6829268,31,"2013-04-03 06:50:24","2013-04-03 15:16:50",82
"172.20.0.4","172.20.1.111",80,3935938,0.0,255,"2013-04-03 06:49:36","2013-04-03 07:57:30",80
"172.10.1.4","10.0.0.14",103,47028,617.9417476,46,"2013-04-03 06:49:09","2013-04-03 14:57:12",103
"172.30.1.6","10.0.0.13",68,31114,632.2058824,12,"2013-04-03 06:52:33","2013-04-03 12:08:51",68
"172.20.2.66","10.0.0.7",68,31370,624.4117647,25,"2013-04-03 06:55:16","2013-04-03 11:10:01",68
"172.10.0.6","172.10.2.49",2,148,0.0,0,"2013-04-03 06:48:19","2013-04-03 19:16:37",2
"10.0.0.12","172.10.1.187",1,571,108.0,0,"2013-04-03 10:34:28","2013-04-03 10:34:28",1
"172.10.1.251","10.1.0.75",105,47500,631.3047619,23,"2013-04-03 06:49:20","2013-04-03 15:07:05",105
"10.1.0.76","172.30.2.127",1,571,108.0,0,"2013-04-03 10:27:10","2013-04-03 10:27:10",1
"172.10.1.143","10.1.0.77",91,41558,625.956044,12,"2013-04-03 06:55:47","2013-04-03 14:14:16",91
"172.30.1.104","10.0.0.12",74,33894,630.8108108,9,"2013-04-03 06:57:03","2013-04-03 12:03:53",74
"172.10.2.59","10.0.0.9",99,42514,626.7878788,26,"2013-04-03 06:49:25","2013-04-03 15:17:12",99
"172.10.1.12","10.0.0.10",112,51604,628.3839286,35,"2013-04-03 06:52:16","2013-04-03 14:41:12",112
"172.20.1.15","10.0.0.5",70,32114,623.8571429,12,"2013-04-03 06:48:49","2013-04-03 11:19:16",70
"172.20.1.26","10.0.0.5",61,27428,624.295082,20,"2013-04-03 06:49:06","2013-04-03 11:15:04",61
"172.10.1.91","10.1.0.77",132,59982,632.1212121,14,"2013-04-03 06:48:41","2013-04-03 15:00:53",132
"10.0.0.13","172.20.2.143",1,571,108.0,0,"2013-04-03 09:48:11","2013-04-03 09:48:11",1
"172.20.1.35","10.0.0.13",74,32864,608.9054054,11,"2013-04-03 06:50:14","2013-04-03 11:19:37",74
"10.7.5.5","172.20.1.35",14,18506842,39623.42857,1367,"2013-04-03 10:13:45","2013-04-03 11:15:08",14
"172.30.1.80","172.30.0.4",7,1302,0.0,60,"2013-04-03 11:54:16","2013-04-03 11:57:37",7
"172.30.1.156","10.0.0.11",83,37844,631.6987952,24,"2013-04-03 06:48:22","2013-04-03 11:42:41",83
"172.30.1.163","10.0.0.7",75,33813,622.96,8,"2013-04-03 06:51:15","2013-04-03 12:00:42",75
"172.20.1.61","10.0.0.14",69,31164,609.6231884,6,"2013-04-03 06:52:03","2013-04-03 11:16:43",69
"172.20.2.71","10.0.0.6",56,25422,631.0357143,11,"2013-04-03 06:50:32","2013-04-03 11:14:03",56
"172.30.1.240","10.0.0.14",105,47386,625.4285714,18,"2013-04-03 06:48:28","2013-04-03 14:59:21",105
"172.30.1.18","10.0.0.12",80,37088,633.0,38,"2013-04-03 06:49:27","2013-04-03 12:13:28",80
"172.10.1.81","10.0.0.13",115,51656,621.9913043,12,"2013-04-03 06:50:00","2013-04-03 13:41:41",115
"172.10.1.161","10.199.250.2",33,55998,71298.27273,136,"2013-04-03 07:15:45","2013-04-03 10:16:37",33
"172.10.1.153","10.1.0.100",59,27022,625.220339,22,"2013-04-03 06:51:26","2013-04-03 14:50:18",59
"172.20.2.63","10.0.0.14",62,28432,626.4032258,26,"2013-04-03 06:49:19","2013-04-03 11:12:52",62
"172.10.0.6","172.30.1.251",15,1110,0.0,0,"2013-04-03 00:17:22","2013-04-03 23:15:38",15
"10.1.0.76","172.10.1.196",1,633,392.0,0,"2013-04-03 09:55:24","2013-04-03 09:55:24",1
"172.30.2.139","10.0.0.13",64,28086,608.03125,87,"2013-04-03 06:52:06","2013-04-03 12:12:37",64
"172.30.2.74","10.0.0.13",63,28094,620.3809524,12,"2013-04-03 06:48:30","2013-04-03 12:12:36",63
"10.0.0.10","172.10.2.99",1,54,0.0,0,"2013-04-03 10:36:58","2013-04-03 10:36:58",1
"10.0.0.12","172.30.1.42",1,571,108.0,0,"2013-04-03 09:35:57","2013-04-03 09:35:57",1
"172.30.1.46","10.0.0.8",75,33007,603.84,17,"2013-04-03 06:55:25","2013-04-03 12:07:36",75
"172.10.1.250","10.0.0.7",88,39864,632.0,0,"2013-04-03 06:50:23","2013-04-03 15:06:54",88
"172.20.1.84","10.0.0.10",58,26332,631.137931,3,"2013-04-03 06:54:34","2013-04-03 11:05:14",58
"172.10.2.135","10.0.0.13",107,46010,632.5700935,10,"2013-04-03 06:48:50","2013-04-03 15:13:14",107
"172.10.1.45","10.0.0.12",88,39736,619.3181818,22,"2013-04-03 06:49:46","2013-04-03 15:00:41",88
"10.1.0.76","172.10.1.156",1,633,392.0,0,"2013-04-03 11:45:10","2013-04-03 11:45:10",1
"172.20.1.98","10.0.0.12",66,30678,625.1666667,40,"2013-04-03 06:50:02","2013-04-03 11:35:12",66
"172.30.2.54","10.0.0.9",82,35962,599.9512195,5,"2013-04-03 06:50:26","2013-04-03 12:12:37",82
"172.20.2.115","172.0.0.1",25,2610,104.4,18,"2013-04-03 01:23:43","2013-04-03 22:16:11",25
"172.30.1.123","10.0.0.14",84,38136,633.0,16,"2013-04-03 06:48:44","2013-04-03 11:50:49",84
"172.30.2.95","10.0.0.7",69,30575,620.4927536,38,"2013-04-03 06:52:33","2013-04-03 12:12:37",69
"172.20.2.133","10.0.0.10",73,32758,615.6575342,18,"2013-04-03 06:52:02","2013-04-03 11:13:23",73
"10.0.0.14","172.10.1.68",1,571,108.0,0,"2013-04-03 10:14:01","2013-04-03 10:14:01",1
"172.20.1.21","10.7.5.5",57,3226287,2305422.807,2974,"2013-04-03 10:19:58","2013-04-03 11:11:46",57
"172.10.0.6","172.30.1.53",11,814,0.0,0,"2013-04-03 04:57:36","2013-04-03 23:13:36",11
"10.0.0.6","172.30.1.130",1,632,391.0,0,"2013-04-03 10:25:17","2013-04-03 10:25:17",1
"172.20.1.62","10.0.0.7",82,36526,617.2439024,9,"2013-04-03 06:52:04","2013-04-03 11:19:17",82
"172.10.1.4","10.1.0.77",104,47228,632.4038462,7,"2013-04-03 06:49:48","2013-04-03 15:12:55",104
"172.30.1.96","10.0.0.8",81,35841,614.3950617,6,"2013-04-03 06:48:28","2013-04-03 12:12:43",81
"172.10.0.6","172.30.1.228",14,1036,0.0,0,"2013-04-03 01:13:33","2013-04-03 22:15:14",14
"10.0.0.8","172.10.1.98",1,570,108.0,0,"2013-04-03 11:25:06","2013-04-03 11:25:06",1
"10.0.0.12","172.10.1.156",1,633,392.0,0,"2013-04-03 09:45:16","2013-04-03 09:45:16",1
"172.10.0.6","172.10.2.62",1,74,0.0,0,"2013-04-03 06:48:20","2013-04-03 06:48:20",1
"172.10.1.47","10.0.0.10",111,50278,631.954955,2,"2013-04-03 06:48:40","2013-04-03 14:49:29",111
"172.10.0.6","172.10.2.125",3,222,0.0,0,"2013-04-03 06:48:27","2013-04-03 19:16:46",3
"10.1.0.100","172.10.1.197",1,54,0.0,0,"2013-04-03 10:38:53","2013-04-03 10:38:53",1
"172.20.1.52","10.0.0.14",67,29734,623.4328358,8,"2013-04-03 06:54:10","2013-04-03 11:19:54",67
"10.0.0.5","172.30.1.78",3,1834,296.6666667,0,"2013-04-03 10:54:53","2013-04-03 11:40:42",3
"172.20.1.241","10.0.0.12",125,56589,615.032,64,"2013-04-03 06:54:14","2013-04-03 15:07:25",125
"10.0.0.11","172.30.2.133",1,633,392.0,0,"2013-04-03 10:02:47","2013-04-03 10:02:47",1
"172.20.2.129","10.0.0.8",67,30526,629.5820896,16,"2013-04-03 06:51:10","2013-04-03 11:12:39",67
"10.0.0.7","172.30.1.51",1,570,108.0,0,"2013-04-03 11:43:31","2013-04-03 11:43:31",1
"172.20.1.63","10.7.5.5",55,3296133,2446650.109,3049,"2013-04-03 10:10:07","2013-04-03 11:08:24",55
"172.30.2.140","10.0.0.10",67,30648,632.1940299,20,"2013-04-03 06:50:39","2013-04-03 12:06:55",67
"172.10.1.77","10.0.0.14",116,53306,632.5344828,20,"2013-04-03 06:50:31","2013-04-03 14:57:43",116
"10.0.0.13","172.30.2.116",1,633,392.0,0,"2013-04-03 10:12:54","2013-04-03 10:12:54",1
"172.20.2.129","10.7.5.5",47,2594572,2257594.617,2436,"2013-04-03 10:12:19","2013-04-03 11:16:58",47
"172.10.0.6","172.30.1.56",55,8648,0.0,0,"2013-04-03 00:16:21","2013-04-03 06:15:38",55
"172.10.0.6","172.30.1.237",14,1036,0.0,0,"2013-04-03 01:13:35","2013-04-03 23:15:33",14
"172.10.1.67","10.0.0.10",111,50744,632.5135135,12,"2013-04-03 06:49:51","2013-04-03 15:05:16",111
"172.20.1.97","10.7.5.5",47,2924419,2556132.936,2222,"2013-04-03 10:13:16","2013-04-03 11:08:52",47
"172.30.2.98","10.0.0.9",81,35396,600.2222222,3,"2013-04-03 06:50:58","2013-04-03 12:12:36",81
"172.10.2.125","10.0.0.8",121,52169,623.338843,41,"2013-04-03 06:52:03","2013-04-03 14:49:32",121
"172.30.2.68","10.0.0.6",71,31432,609.6338028,129,"2013-04-03 06:49:11","2013-04-03 12:12:36",71
"172.10.1.201","10.0.0.6",82,37030,624.2926829,12,"2013-04-03 06:50:16","2013-04-03 15:14:26",82
"10.0.0.7","172.20.1.49",1,632,391.0,0,"2013-04-03 10:26:14","2013-04-03 10:26:14",1
"10.0.0.7","172.20.1.20",1,632,391.0,0,"2013-04-03 10:31:35","2013-04-03 10:31:35",1
"172.10.1.170","10.0.0.8",73,33581,622.7123288,19,"2013-04-03 06:58:02","2013-04-03 15:02:10",73
"10.0.125.238","172.10.0.7",118,52726,504.7966102,30,"2013-04-03 00:32:22","2013-04-03 23:47:08",118
"172.10.0.6","172.30.1.128",5,370,0.0,0,"2013-04-03 01:12:53","2013-04-03 05:28:12",5
"10.0.0.11","172.30.1.154",2,1204,250.0,0,"2013-04-03 11:04:42","2013-04-03 11:12:43",2
"172.20.1.205","10.0.0.12",111,50348,626.8108108,55,"2013-04-03 06:52:14","2013-04-03 15:17:20",111
"172.10.1.15","10.0.0.14",95,43590,627.5578947,36,"2013-04-03 06:50:16","2013-04-03 15:15:15",95
"172.10.0.6","172.30.1.171",6,444,0.0,0,"2013-04-03 01:13:09","2013-04-03 05:28:28",6
"172.10.1.201","10.0.0.12",94,43082,631.7659574,20,"2013-04-03 07:00:47","2013-04-03 15:13:19",94
"172.20.2.96","10.0.0.14",64,29232,632.15625,4,"2013-04-03 06:50:34","2013-04-03 11:12:27",64
"172.10.0.40","10.0.0.151",1,609,328.0,63,"2013-04-03 05:48:28","2013-04-03 05:48:28",1
"172.10.1.108","10.0.0.10",72,33152,632.1388889,14,"2013-04-03 06:49:34","2013-04-03 14:51:04",72
"172.30.2.52","10.0.0.9",78,35412,623.3076923,71,"2013-04-03 06:49:30","2013-04-03 12:12:37",78
"10.0.0.6","172.20.1.29",2,1140,108.0,0,"2013-04-03 09:57:23","2013-04-03 10:40:20",2
"172.30.2.58","10.0.0.12",101,43536,592.7227723,62,"2013-04-03 06:54:37","2013-04-03 12:12:37",101
"172.10.1.253","10.1.0.77",99,44946,632.4545455,4,"2013-04-03 06:51:05","2013-04-03 14:38:43",99
"172.30.2.83","10.1.0.75",70,30934,605.2142857,118,"2013-04-03 06:51:07","2013-04-03 12:10:33",70
"10.0.0.14","172.10.1.20",1,571,108.0,0,"2013-04-03 10:58:54","2013-04-03 10:58:54",1
"172.20.1.224","10.7.5.5",415,30287812,3213040.27,14056,"2013-04-03 10:10:26","2013-04-03 15:06:08",415
"172.20.2.67","10.0.0.12",64,29692,626.609375,21,"2013-04-03 06:49:51","2013-04-03 11:17:20",64
"172.10.1.135","10.1.0.75",57,25944,628.122807,20,"2013-04-03 06:51:31","2013-04-03 15:11:49",57
"10.0.0.13","172.20.1.254",1,54,0.0,0,"2013-04-03 11:09:52","2013-04-03 11:09:52",1
"172.30.1.151","10.0.0.6",73,32961,623.3424658,61,"2013-04-03 06:57:30","2013-04-03 11:41:43",73
"172.30.1.200","239.255.255.250",9,2275,0.0,12,"2013-04-03 06:35:52","2013-04-03 06:43:26",9
"172.10.1.114","10.1.0.76",87,39850,632.3793103,11,"2013-04-03 06:49:47","2013-04-03 15:13:40",87
"10.0.0.10","172.30.2.110",1,571,108.0,0,"2013-04-03 11:41:41","2013-04-03 11:41:41",1
"10.0.0.9","172.10.1.98",1,632,391.0,0,"2013-04-03 11:01:27","2013-04-03 11:01:27",1
"172.20.2.105","10.0.0.14",57,25824,632.0526316,3,"2013-04-03 06:50:59","2013-04-03 11:12:17",57
"10.0.0.6","172.20.1.224",3,1834,296.6666667,0,"2013-04-03 09:55:52","2013-04-03 10:16:14",3
"172.20.1.204","10.0.0.8",109,49835,630.5137615,67,"2013-04-03 06:50:33","2013-04-03 15:08:53",109
"172.30.1.253","10.0.0.14",108,48994,625.5648148,23,"2013-04-03 06:48:21","2013-04-03 15:11:20",108
"172.30.1.11","10.0.0.7",64,28714,619.59375,28,"2013-04-03 06:49:18","2013-04-03 12:08:31",64
"172.10.1.109","10.1.0.100",68,31402,630.8235294,19,"2013-04-03 07:03:00","2013-04-03 15:03:55",68
"172.30.1.206","10.0.0.8",117,52676,626.5982906,9,"2013-04-03 06:49:11","2013-04-03 14:56:29",117
